date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:07	31027/31027	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:05%20GMT	http://localhost/ShopOnline/product/22-laptopnew1.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/22-laptopnew1.html	(from http://localhost/ShopOnline/index.php)
21:16:08	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:07%20GMT	http://localhost/ShopOnline/inspiron-3481-laptopnew1.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/inspiron-3481-laptopnew1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:12	31504/31504	---M--	200	added ('OK')	image/jpeg	etag:%227b10-59a7f458dd380%22	http://localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew1.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:16:12%20GMT	http://localhost/ShopOnline/product/view/22-laptopnew1.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/22-laptopnew1.47.delayed	(from http://localhost/ShopOnline/index.php)
21:16:12	85065/85065	---M--	200	added ('OK')	image/jpeg	etag:%2214c49-59a7f43e29480%22	http://localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g1.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:14	31504/31504	---M--	200	added ('OK')	image/jpeg	etag:%227b10-59a7f458dd380%22	http://localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew1.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/inspiron-3481-laptopnew1aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:14	31195/31195	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:12%20GMT	http://localhost/ShopOnline/product/23-dellvostro5581a.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/23-dellvostro5581a.html	(from http://localhost/ShopOnline/index.php)
21:16:15	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:14%20GMT	http://localhost/ShopOnline/dellvostro5581a-p77f001.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/dellvostro5581a-p77f001.4a.delayed	(from http://localhost/ShopOnline/index.php)
21:16:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:16:15%20GMT	http://localhost/ShopOnline/product/view/23-dellvostro5581a.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/23-dellvostro5581a.html	(from http://localhost/ShopOnline/index.php)
21:16:17	30735/30735	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:15%20GMT	http://localhost/ShopOnline/product/28-applemousemagicmouse2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/28-applemousemagicmouse2.html	(from http://localhost/ShopOnline/index.php)
21:16:19	11504/11504	---M--	200	added ('OK')	image/jpeg	etag:%222cf0-59a97833b6400%22	http://localhost/ShopOnline/public/upload/product/applemousemagicmouse2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/applemousemagicmouse2.jpg	(from http://localhost/ShopOnline/index.php)
21:16:19	27286/27286	---M--	200	added ('OK')	image/jpeg	etag:%226a96-59a7f47761b80%22	http://localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f001.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f001.jpg	(from http://localhost/ShopOnline/index.php)
21:16:20	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:19%20GMT	http://localhost/ShopOnline/applemousemagicmouse2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/applemousemagicmouse2.4f.delayed	(from http://localhost/ShopOnline/index.php)
21:16:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:16:20%20GMT	http://localhost/ShopOnline/product/view/28-applemousemagicmouse2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/28-applemousemagicmouse2.html	(from http://localhost/ShopOnline/index.php)
21:16:20	27286/27286	---M--	200	added ('OK')	image/jpeg	etag:%226a96-59a7f47761b80%22	http://localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f001.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dellvostro5581a-p77f001aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:21	11504/11504	---M--	200	added ('OK')	image/jpeg	etag:%222cf0-59a97833b6400%22	http://localhost/ShopOnline/public/upload/product/applemousemagicmouse2.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/applemousemagicmouse2aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:21	85065/85065	---M--	200	added ('OK')	image/jpeg	etag:%2214c49-59a7f43e29480%22	http://localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g1.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell-inspiron-3593-70197457-i5-1035g1aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:23	30962/30962	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:20%20GMT	http://localhost/ShopOnline/product/29-Applemagicmouse2MRME2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/29-Applemagicmouse2MRME2.html	(from http://localhost/ShopOnline/index.php)
21:16:23	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:21%20GMT	http://localhost/ShopOnline/Applemagicmouse2MRME2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/Applemagicmouse2MRME2.53.delayed	(from http://localhost/ShopOnline/index.php)
21:16:23	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:16:23%20GMT	http://localhost/ShopOnline/product/view/29-Applemagicmouse2MRME2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/29-Applemagicmouse2MRME2.html	(from http://localhost/ShopOnline/index.php)
21:16:24	15472/15472	---M--	200	added ('OK')	image/jpeg	etag:%223c70-59a9785f94b80%22	http://localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME2.jpg	(from http://localhost/ShopOnline/index.php)
21:16:24	15472/15472	---M--	200	added ('OK')	image/jpeg	etag:%223c70-59a9785f94b80%22	http://localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME2.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/Applemagicmouse2MRME2aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:25	30956/30956	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:23%20GMT	http://localhost/ShopOnline/product/30-logitechg903.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/30-logitechg903.html	(from http://localhost/ShopOnline/index.php)
21:16:26	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:25%20GMT	http://localhost/ShopOnline/logitechg903.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/logitechg903.58.delayed	(from http://localhost/ShopOnline/index.php)
21:16:26	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:16:26%20GMT	http://localhost/ShopOnline/product/view/30-logitechg903.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/30-logitechg903.html	(from http://localhost/ShopOnline/index.php)
21:16:29	30923/30923	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:26%20GMT	http://localhost/ShopOnline/product/31-logitechg502hero.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/31-logitechg502hero.html	(from http://localhost/ShopOnline/index.php)
21:16:29	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:29%20GMT	http://localhost/ShopOnline/logitechg502hero.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/logitechg502hero.jpg	(from http://localhost/ShopOnline/index.php)
21:16:30	28062/28062	---M--	200	added ('OK')	image/jpeg	etag:%226d9e-59a97af93ee00%22	http://localhost/ShopOnline/public/upload/product/logitechg903.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/logitechg903.jpg	(from http://localhost/ShopOnline/index.php)
21:16:30	28062/28062	---M--	200	added ('OK')	image/jpeg	etag:%226d9e-59a97af93ee00%22	http://localhost/ShopOnline/public/upload/product/logitechg903.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/logitechg903aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:16:30%20GMT	http://localhost/ShopOnline/product/view/31-logitechg502hero.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/view/31-logitechg502hero.5d.delayed	(from http://localhost/ShopOnline/index.php)
21:16:33	40983/40983	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:31%20GMT	http://localhost/ShopOnline/type/2-san-pham-moi.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/type/2-san-pham-moi.html	(from http://localhost/ShopOnline/index.php)
21:16:34	27334/27334	---M--	200	added ('OK')	image/jpeg	etag:%226ac6-59a97b251d580%22	http://localhost/ShopOnline/public/upload/product/logitechg502hero.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/logitechg502hero.jpg	(from http://localhost/ShopOnline/index.php)
21:16:35	30821/30821	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:33%20GMT	http://localhost/ShopOnline/product/2-macbookair13goldinch	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/2-macbookair13goldinch.html	(from http://localhost/ShopOnline/index.php)
21:16:35	27334/27334	---M--	200	added ('OK')	image/jpeg	etag:%226ac6-59a97b251d580%22	http://localhost/ShopOnline/public/upload/product/logitechg502hero.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/logitechg502heroaaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:36	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:35%20GMT	http://localhost/ShopOnline/macbook-air-13-2019-gold-1.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/macbook-air-13-2019-gold-1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:38	30861/30861	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:36%20GMT	http://localhost/ShopOnline/product/2-macbookair13goldinch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/2-macbookair13goldinch-2.html	(from http://localhost/ShopOnline/index.php)
21:16:41	30910/30910	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:38%20GMT	http://localhost/ShopOnline/product/4-macbookairmrea2	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/4-macbookairmrea2.html	(from http://localhost/ShopOnline/index.php)
21:16:41	45038/45038	---M--	200	added ('OK')	image/png	etag:%22afee-59ac5763a2d44%22	http://localhost/ShopOnline/public/upload/images/advertise-3-banner-quang-cao-ngang-1.png?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/images/advertise-3-banner-quang-cao-ngang-1aaa1.png	(from http://localhost/ShopOnline/index.php)
21:16:43	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:42%20GMT	http://localhost/ShopOnline/macbook-air-13-silver-mrea2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/macbook-air-13-silver-mrea2.66.delayed	(from http://localhost/ShopOnline/index.php)
21:16:44	18177/18177	---M--	200	added ('OK')	image/jpeg	etag:%224701-59a739bd69080%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-silver-mrea2.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-silver-mrea2.jpg	(from http://localhost/ShopOnline/index.php)
21:16:47	30950/30950	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:44%20GMT	http://localhost/ShopOnline/product/4-macbookairmrea2.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/4-macbookairmrea2-2.html	(from http://localhost/ShopOnline/index.php)
21:16:47	64495/64495	---M--	200	added ('OK')	image/jpeg	etag:%22fbef-59a7397306100%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-gold-1.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-gold-1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:47	18177/18177	---M--	200	added ('OK')	image/jpeg	etag:%224701-59a739bd69080%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-silver-mrea2.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-silver-mrea2aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:47	64495/64495	---M--	200	added ('OK')	image/jpeg	etag:%22fbef-59a7397306100%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-gold-1.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-gold-1aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:16:49	30979/30979	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:47%20GMT	http://localhost/ShopOnline/product/5-macbookair13inchgrey	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/5-macbookair13inchgrey.html	(from http://localhost/ShopOnline/index.php)
21:16:50	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:48%20GMT	http://localhost/ShopOnline/macbook-air-13-2019-grey-1.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/macbook-air-13-2019-grey-1.6a.delayed	(from http://localhost/ShopOnline/index.php)
21:16:52	30897/30897	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:50%20GMT	http://localhost/ShopOnline/product/5-macbookair13inchgrey.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/5-macbookair13inchgrey-2.html	(from http://localhost/ShopOnline/index.php)
21:16:53	31135/31135	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:50%20GMT	http://localhost/ShopOnline/product/8-macbookair13silver256inch	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/8-macbookair13silver256inch.html	(from http://localhost/ShopOnline/index.php)
21:16:55	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:16:53%20GMT	http://localhost/ShopOnline/macbook-air-13-2019-silver-1_1.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/macbook-air-13-2019-silver-1_1.png	(from http://localhost/ShopOnline/index.php)
21:16:59	49973/49973	---M--	200	added ('OK')	image/png	etag:%22c335-59a739d44c680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-1.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-1.png	(from http://localhost/ShopOnline/index.php)
21:16:59	49973/49973	---M--	200	added ('OK')	image/png	etag:%22c335-59a739d44c680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-1.png?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-1aaa1.png	(from http://localhost/ShopOnline/index.php)
21:16:59	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png	(from http://localhost/ShopOnline/index.php)
21:17:02	31011/31011	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:16:59%20GMT	http://localhost/ShopOnline/product/8-macbookair13silver256inch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/8-macbookair13silver256inch-2.html	(from http://localhost/ShopOnline/index.php)
21:17:03	30925/30925	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:17:00%20GMT	http://localhost/ShopOnline/product/9-macbookairmvf213inch	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/9-macbookairmvf213inch.html	(from http://localhost/ShopOnline/index.php)
21:17:03	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1aaa1.png	(from http://localhost/ShopOnline/index.php)
21:17:04	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:17:03%20GMT	http://localhost/ShopOnline/macbook-air-13-2019-grey-256_mvfj2.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/macbook-air-13-2019-grey-256_mvfj2.png	(from http://localhost/ShopOnline/index.php)
21:17:06	30965/30965	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:17:04%20GMT	http://localhost/ShopOnline/product/9-macbookairmvf213inch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/9-macbookairmvf213inch-2.html	(from http://localhost/ShopOnline/index.php)
21:17:07	31459/31459	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:17:04%20GMT	http://localhost/ShopOnline/product/10-macbookair13inch	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/10-macbookair13inch.html	(from http://localhost/ShopOnline/index.php)
21:17:08	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:17:07%20GMT	http://localhost/ShopOnline/macbook-air-13-2018-grey-256gb-mre92.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/macbook-air-13-2018-grey-256gb-mre92.png	(from http://localhost/ShopOnline/index.php)
21:17:12	49973/49973	---M--	200	added ('OK')	image/png	etag:%22c335-59a73a70b3780%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-256_mvfj2.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-256_mvfj2.png	(from http://localhost/ShopOnline/index.php)
21:17:13	49973/49973	---M--	200	added ('OK')	image/png	etag:%22c335-59a73a70b3780%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-256_mvfj2.png?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-grey-256_mvfj2aaa1.png	(from http://localhost/ShopOnline/index.php)
21:17:14	31356/31356	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:17:12%20GMT	http://localhost/ShopOnline/product/10-macbookair13inch.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/10-macbookair13inch-2.html	(from http://localhost/ShopOnline/index.php)
21:17:16	30979/30979	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:17:13%20GMT	http://localhost/ShopOnline/product/16-delllatitude7490	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/16-delllatitude7490.html	(from http://localhost/ShopOnline/index.php)
21:17:17	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:17:16%20GMT	http://localhost/ShopOnline/delllatitude7490.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/delllatitude7490.jpg	(from http://localhost/ShopOnline/index.php)
21:17:18	16729/16729	---M--	200	added ('OK')	image/jpeg	etag:%224159-59a7f36a72100%22	http://localhost/ShopOnline/public/upload/product/delllatitude7490.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/delllatitude7490.jpg	(from http://localhost/ShopOnline/index.php)
21:17:20	16729/16729	---M--	200	added ('OK')	image/jpeg	etag:%224159-59a7f36a72100%22	http://localhost/ShopOnline/public/upload/product/delllatitude7490.jpg?time=1577801623	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/delllatitude7490aaa1.jpg	(from http://localhost/ShopOnline/index.php)
21:17:21	30998/30998	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:17:18%20GMT	http://localhost/ShopOnline/product/16-delllatitude7490.html	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/16-delllatitude7490-2.html	(from http://localhost/ShopOnline/index.php)
21:17:22	31346/31346	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Dec%202019%2014:17:21%20GMT	http://localhost/ShopOnline/product/18-dellinspiron3480n4i5107w	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/product/18-dellinspiron3480n4i5107w.html	(from http://localhost/ShopOnline/index.php)
21:17:23	13977/13977	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:17:22%20GMT	http://localhost/ShopOnline/dellinspiron3480n4i5107w.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/dellinspiron3480n4i5107w.jpg	(from http://localhost/ShopOnline/index.php)
21:17:27	102658/102658	---M--	200	added ('OK')	image/png	etag:%2219102-59a73ab18d080%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2018-grey-256gb-mre92.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2018-grey-256gb-mre92.png	(from http://localhost/ShopOnline/index.php)
